Month,Year,Airline,MaxSeats
Jan-13,2013,Qantas Airways,14590
Jan-13,2013,Virgin Atlantic Airways,9548
Jan-13,2013,Delta Air Lines,8070
Jan-13,2013,Qantas Airways,14249
Jan-13,2013,Qantas Airways,11143
Jan-13,2013,United Airlines,10846
Jan-13,2013,Virgin Australia,11191
Jan-13,2013,Philippine Airlines,6660
Jan-13,2013,Qantas Airways,1485
Jan-13,2013,Qantas Airways,4393
Jan-13,2013,Fiji Airways,15410
Jan-13,2013,Jetstar,3036
Jan-13,2013,Virgin Australia,7020
Jan-13,2013,China Eastern Airlines,4018
Jan-13,2013,Qantas Airways,10969
Jan-13,2013,Air Caledonie,4329
Jan-13,2013,Qantas Airways,2382
Jan-13,2013,Jetstar,2727
Jan-13,2013,Jetstar,2748
Jan-13,2013,Jetstar,5179
Jan-13,2013,Air Niugini,1218
Jan-13,2013,Air Vanuatu,4590
Jan-13,2013,Air New Zealand,2816
Jan-13,2013,Jetstar,2139
Jan-13,2013,Qantas Airways,2520
Jan-13,2013,Virgin Australia,1620
Jan-13,2013,Air New Zealand,905
Jan-13,2013,Air New Zealand,2313
Jan-13,2013,United Airlines,11594
Jan-13,2013,LATAM Airlines,5636
Jan-13,2013,Qantas Airways,5458
Jan-13,2013,Asiana Airlines,9393
Jan-13,2013,Korean Air,11315
Jan-13,2013,Air China,3842
Jan-13,2013,China Eastern Airlines,10848
Jan-13,2013,Qantas Airways,297
Jan-13,2013,Qantas Airways,8042
Jan-13,2013,British Airways,10447
Jan-13,2013,Qantas Airways,3611
Jan-13,2013,Qantas Airways,11503
Jan-13,2013,Qantas Airways,14593
Jan-13,2013,Scoot,12462
Jan-13,2013,Singapore Airlines,44387
Jan-13,2013,China Airlines,5400
Jan-13,2013,Japan Airlines,7595
Jan-13,2013,Qantas Airways,11353
Jan-13,2013,Virgin Australia,1800
Jan-13,2013,Air Canada,8369
Jan-13,2013,Air Canada,3240
Jan-13,2013,Air Canada,8369
Jan-13,2013,Air New Zealand,10897
Jan-13,2013,Qantas Airways,336
Jan-13,2013,Qantas Airways,10080
Feb-13,2013,Air New Zealand,3906
Feb-13,2013,Virgin Australia,3520
Feb-13,2013,Emirates,9912
Feb-13,2013,Cathay Pacific Airways,6776
Feb-13,2013,Malaysia Airlines,7868
Feb-13,2013,Qantas Airways,3316
Feb-13,2013,Singapore Airlines,11400
Feb-13,2013,Etihad Airways,7074
Feb-13,2013,Virgin Samoa,720
Feb-13,2013,Air New Zealand,14718
Feb-13,2013,China Airlines,3684
Feb-13,2013,Emirates,9912
Feb-13,2013,Qantas Airways,8900
Feb-13,2013,Virgin Australia,7200
Feb-13,2013,Thai Airways International,9832
Feb-13,2013,China Southern Airlines,4544
Feb-13,2013,Air New Zealand,3306
Feb-13,2013,Virgin Australia,6480
Feb-13,2013,Jetstar,2880
Feb-13,2013,Virgin Australia,6336
Feb-13,2013,Emirates,9912
Feb-13,2013,Emirates,10080
Feb-13,2013,Virgin Australia,2160
Feb-13,2013,Air Vanuatu,510
Feb-13,2013,China Southern Airlines,4544
Feb-13,2013,China Southern Airlines,2616
Feb-13,2013,Cathay Pacific Airways,3872
Feb-13,2013,Cathay Pacific Airways,3872
Feb-13,2013,Cathay Pacific Airways,2904
Feb-13,2013,Qantas Airways,5049
Feb-13,2013,Solomon Airlines,2400
Feb-13,2013,Virgin Australia,1408
Feb-13,2013,Hawaiian Airlines,3108
Feb-13,2013,Malaysia Airlines,5600
Feb-13,2013,Qantas Airways,8299
Feb-13,2013,Virgin Australia,5776
Feb-13,2013,Qantas Airways,940
Feb-13,2013,Fiji Airways,3724
Feb-13,2013,Virgin Australia,5036
Feb-13,2013,Nauru Airlines,1224
Feb-13,2013,Air Caledonie,2112
Feb-13,2013,Qantas Airways,672
Feb-13,2013,Air Niugini,8879
Feb-13,2013,Virgin Australia,3344
Feb-13,2013,Air Vanuatu,510
Feb-13,2013,Air Vanuatu,1360
Feb-13,2013,Virgin Australia,2160
Feb-13,2013,Virgin Australia,720
Feb-13,2013,Korean Air,6504
Feb-13,2013,Emirates,10080
Feb-13,2013,Etihad Airways,7074
Feb-13,2013,Qantas Airways,10159
Feb-13,2013,Singapore Airlines,23940
Feb-13,2013,China Airlines,3684
Feb-13,2013,Eva Air,2016
Feb-13,2013,Virgin Australia,10080
Feb-13,2013,Air New Zealand,1792
Feb-13,2013,United Airlines,1054
Feb-13,2013,China Southern Airlines,2616
Feb-13,2013,Cathay Pacific Airways,3872
Feb-13,2013,Cathay Pacific Airways,2904
Feb-13,2013,Jetstar,2424
Feb-13,2013,Jetstar,2424
Feb-13,2013,Air Niugini,3192
Feb-13,2013,Airlines PNG,280
Feb-13,2013,Qantas Airways,3478
Feb-13,2013,China Eastern Airlines,2926
Feb-13,2013,Jetstar,8533
Feb-13,2013,Jetstar,2880
Feb-13,2013,Jetstar,2160
Feb-13,2013,Jetstar,2880
Feb-13,2013,Jetstar,2700
Feb-13,2013,Jetstar,180
Feb-13,2013,Jetstar,2700
Feb-13,2013,Jetstar,2160
Feb-13,2013,Silk Air,2104
Feb-13,2013,Jetstar,2880
Feb-13,2013,Air New Zealand,2636
Feb-13,2013,Jetstar,3600
Feb-13,2013,Jetstar,720
Feb-13,2013,Virgin Australia,4860
Feb-13,2013,Air New Zealand,1312
Feb-13,2013,Jetstar,2160
Feb-13,2013,AirAsia X,7540
Feb-13,2013,Jetstar,3685
Feb-13,2013,Jetstar,2445
Feb-13,2013,Jetstar,720
Feb-13,2013,Scoot,7638
Feb-13,2013,Jetstar,8547
Feb-13,2013,Etihad Airways,8020
Feb-13,2013,Air New Zealand,16352
Feb-13,2013,Emirates,13608
Feb-13,2013,Jetstar,2880
Feb-13,2013,Jetstar,1440
Feb-13,2013,Qantas Airways,14112
Feb-13,2013,Virgin Australia,4860
Feb-13,2013,Royal Brunei Airlines,7980
Feb-13,2013,Jetstar,2438
Feb-13,2013,Jetstar,1219
Feb-13,2013,Thai Airways International,16895
Feb-13,2013,Air China,4520
Feb-13,2013,Jetstar,6102
Feb-13,2013,Sichuan Airlines,245
Feb-13,2013,Air New Zealand,4625
Feb-13,2013,Jetstar,3600
Feb-13,2013,Virgin Australia,3600
Feb-13,2013,Garuda Indonesia,4381
Feb-13,2013,Jetstar,5186
Feb-13,2013,Virgin Australia,4928
Feb-13,2013,Qatar Airways,7252
Feb-13,2013,Emirates,13611
Feb-13,2013,Emirates,10056
Feb-13,2013,Emirates,9912
Feb-13,2013,China Southern Airlines,14448
Feb-13,2013,Vietnam Airlines,7840
Feb-13,2013,Vietnam Airlines,7840
Feb-13,2013,Cathay Pacific Airways,6776
Feb-13,2013,Cathay Pacific Airways,13552
Feb-13,2013,Qantas Airways,8316
Feb-13,2013,Jetstar,1219
Feb-13,2013,Jetstar,2431
Feb-13,2013,Garuda Indonesia,3365
Feb-13,2013,AirAsia X,10556
Feb-13,2013,Emirates,10056
Feb-13,2013,Malaysia Airlines,15680
Feb-13,2013,Qantas Airways,13143
Feb-13,2013,Qantas Airways,13178
Feb-13,2013,United Airlines,9350
Feb-13,2013,Virgin Australia,4332
Feb-13,2013,Philippine Airlines,4440
Feb-13,2013,Fiji Airways,3312
Feb-13,2013,Virgin Australia,2160
Feb-13,2013,Air New Zealand,1298
Feb-13,2013,Jetstar,2160
Feb-13,2013,Korean Air,2712
Feb-13,2013,Air China,4520
Feb-13,2013,China Eastern Airlines,8036
Feb-13,2013,Emirates,9912
Feb-13,2013,Jetstar,1440
Feb-13,2013,Jetstar,2160
Feb-13,2013,Jetstar,2445
Feb-13,2013,Jetstar,6102
Feb-13,2013,Qantas Airways,13143
Feb-13,2013,Singapore Airlines,32716
Feb-13,2013,Air New Zealand,4446
Feb-13,2013,Qantas Airways,4704
Feb-13,2013,Air New Zealand,650
Feb-13,2013,Air New Zealand,8512
Feb-13,2013,Thai Airways International,8372
Feb-13,2013,China Southern Airlines,3408
Feb-13,2013,Garuda Indonesia,9072
Feb-13,2013,Indonesia AirAsia,15120
Feb-13,2013,Jetstar,7200
Feb-13,2013,Jetstar,2700
Feb-13,2013,Virgin Australia,6336
Feb-13,2013,Qatar Airways,8240
Feb-13,2013,Emirates,22707
Feb-13,2013,China Southern Airlines,3408
Feb-13,2013,Cathay Pacific Airways,9680
Feb-13,2013,Qantas Airways,3564
Feb-13,2013,Jetstar,1440
Feb-13,2013,South African Airways,7585
Feb-13,2013,Malaysia Airlines,636
Feb-13,2013,AirAsia X,12064
Feb-13,2013,Malaysia Airlines,11240
Feb-13,2013,Air Mauritius,2200
Feb-13,2013,Virgin Australia,3520
Feb-13,2013,Jetstar,2700
Feb-13,2013,Jetstar,1440
Feb-13,2013,Jetstar Asia,5040
Feb-13,2013,Qantas Airways,14128
Feb-13,2013,Singapore Airlines,30931
Feb-13,2013,Tigerair,5040
Feb-13,2013,Etihad Airways,13840
Feb-13,2013,Virgin Samoa,2160
Feb-13,2013,Air New Zealand,28758
Feb-13,2013,China Airlines,4912
Feb-13,2013,Emirates,13608
Feb-13,2013,Jetstar,3960
Feb-13,2013,LATAM Airlines,5376
Feb-13,2013,Qantas Airways,22680
Feb-13,2013,Virgin Australia,3600
Feb-13,2013,Emirates,9912
Feb-13,2013,Jetstar,1219
Feb-13,2013,Qantas Airways,7510
Feb-13,2013,Thai Airways International,18000
Feb-13,2013,Air China,8624
Feb-13,2013,Air China,3616
Feb-13,2013,China Eastern Airlines,3444
Feb-13,2013,Aerolineas Argentinas,3952
Feb-13,2013,Air New Zealand,5939
Feb-13,2013,Emirates,9912
Feb-13,2013,Jetstar,3600
Feb-13,2013,Qantas Airways,4704
Feb-13,2013,Virgin Australia,2160
Feb-13,2013,Qantas Airways,9825
Feb-13,2013,Garuda Indonesia,5690
Feb-13,2013,Jetstar,6074
Feb-13,2013,Virgin Australia,4928
Feb-13,2013,Emirates,13608
Feb-13,2013,Emirates,9912
Feb-13,2013,Emirates,9912
Feb-13,2013,Qantas Airways,10073
Feb-13,2013,China Southern Airlines,15176
Feb-13,2013,Vietnam Airlines,7840
Feb-13,2013,Vietnam Airlines,7840
Feb-13,2013,Cathay Pacific Airways,26751
Feb-13,2013,Qantas Airways,16664
Feb-13,2013,Virgin Atlantic Airways,8624
Feb-13,2013,Hawaiian Airlines,8204
Feb-13,2013,Jetstar,1219
Feb-13,2013,Jetstar,4869
Feb-13,2013,Jetstar,2431
Feb-13,2013,Qantas Airways,2722
Feb-13,2013,Garuda Indonesia,4475
Feb-13,2013,Qantas Airways,3786
Feb-13,2013,Qantas Airways,9829
Feb-13,2013,AirAsia X,10556
Feb-13,2013,Malaysia Airlines,17424
Feb-13,2013,British Airways,9436
Feb-13,2013,Qantas Airways,13207
Feb-13,2013,Virgin Atlantic Airways,8624
Feb-13,2013,Delta Air Lines,7532
Feb-13,2013,Qantas Airways,12940
Feb-13,2013,Qantas Airways,9793
Feb-13,2013,United Airlines,9350
Feb-13,2013,United Airlines,748
Feb-13,2013,Virgin Australia,8664
Feb-13,2013,Philippine Airlines,5920
Feb-13,2013,Qantas Airways,940
Feb-13,2013,Qantas Airways,3205
Feb-13,2013,Fiji Airways,11920
Feb-13,2013,Jetstar,2880
Feb-13,2013,Virgin Australia,3600
Feb-13,2013,China Eastern Airlines,3444
Feb-13,2013,Qantas Airways,9677
Feb-13,2013,Air Caledonie,3583
Feb-13,2013,Qantas Airways,2438
Feb-13,2013,Jetstar,2424
Feb-13,2013,Jetstar,2445
Feb-13,2013,Jetstar,3643
Feb-13,2013,Air Niugini,1440
Feb-13,2013,Air Vanuatu,3910
Feb-13,2013,Air New Zealand,1975
Feb-13,2013,Jetstar,1440
Feb-13,2013,Qantas Airways,2016
Feb-13,2013,Virgin Australia,720
Feb-13,2013,Air New Zealand,904
Feb-13,2013,Air New Zealand,1318
Feb-13,2013,United Airlines,10472
Feb-13,2013,LATAM Airlines,5376
Feb-13,2013,Qantas Airways,4367
Feb-13,2013,Asiana Airlines,8484
Feb-13,2013,Korean Air,10220
Feb-13,2013,Air China,3616
Feb-13,2013,China Eastern Airlines,12078
Feb-13,2013,Qantas Airways,8006
Feb-13,2013,British Airways,9436
Feb-13,2013,Qantas Airways,3316
Feb-13,2013,Qantas Airways,10073
Feb-13,2013,Qantas Airways,13207
Feb-13,2013,Scoot,10854
Feb-13,2013,Singapore Airlines,40493
Feb-13,2013,China Airlines,4800
Feb-13,2013,Japan Airlines,6860
Feb-13,2013,Qantas Airways,10240
Feb-13,2013,Virgin Australia,1440
Feb-13,2013,Air Canada,7560
Feb-13,2013,Air Canada,7560
Feb-13,2013,Air New Zealand,9548
Feb-13,2013,Qantas Airways,8904
Mar-13,2013,Air New Zealand,4408
Mar-13,2013,Virgin Australia,4048
Mar-13,2013,Emirates,10974
Mar-13,2013,Cathay Pacific Airways,7502
Mar-13,2013,Malaysia Airlines,8430
Mar-13,2013,Qantas Airways,3564
Mar-13,2013,Singapore Airlines,12825
Mar-13,2013,Etihad Airways,8122
Mar-13,2013,Virgin Samoa,900
Mar-13,2013,Air New Zealand,16292
Mar-13,2013,China Airlines,4298
Mar-13,2013,Emirates,10974
Mar-13,2013,Qantas Airways,10080
Mar-13,2013,Virgin Australia,8280
Mar-13,2013,Thai Airways International,10456
Mar-13,2013,China Southern Airlines,4828
Mar-13,2013,Air New Zealand,3806
Mar-13,2013,Virgin Australia,6840
Mar-13,2013,Jetstar,3600
Mar-13,2013,Virgin Australia,6512
Mar-13,2013,Emirates,10974
Mar-13,2013,Emirates,11162
Mar-13,2013,Virgin Australia,2520
Mar-13,2013,Air Vanuatu,510
Mar-13,2013,China Southern Airlines,4828
Mar-13,2013,China Southern Airlines,218
Mar-13,2013,Cathay Pacific Airways,4356
Mar-13,2013,Cathay Pacific Airways,4356
Mar-13,2013,Cathay Pacific Airways,3146
Mar-13,2013,Qantas Airways,5049
Mar-13,2013,Qantas Airways,297
Mar-13,2013,Solomon Airlines,2550
Mar-13,2013,Virgin Australia,1408
Mar-13,2013,Hawaiian Airlines,5957
Mar-13,2013,Malaysia Airlines,6440
Mar-13,2013,Qantas Airways,9789
Mar-13,2013,Virgin Australia,6498
Mar-13,2013,Qantas Airways,297
Mar-13,2013,Qantas Airways,940
Mar-13,2013,Fiji Airways,5134
Mar-13,2013,Virgin Australia,5576
Mar-13,2013,Nauru Airlines,1224
Mar-13,2013,Air Caledonie,1314
Mar-13,2013,Qantas Airways,840
Mar-13,2013,Air Niugini,9796
Mar-13,2013,Virgin Australia,3696
Mar-13,2013,Air Vanuatu,510
Mar-13,2013,Air Vanuatu,1700
Mar-13,2013,Virgin Australia,2520
Mar-13,2013,Virgin Australia,540
Mar-13,2013,Korean Air,4878
Mar-13,2013,Emirates,11162
Mar-13,2013,Etihad Airways,8122
Mar-13,2013,Qantas Airways,11167
Mar-13,2013,Singapore Airlines,26220
Mar-13,2013,China Airlines,4298
Mar-13,2013,Eva Air,2268
Mar-13,2013,Virgin Australia,11160
Mar-13,2013,Air New Zealand,2281
Mar-13,2013,United Airlines,1116
Mar-13,2013,China Southern Airlines,218
Mar-13,2013,Cathay Pacific Airways,4356
Mar-13,2013,Cathay Pacific Airways,3146
Mar-13,2013,Jetstar,2734
Mar-13,2013,Jetstar,2741
Mar-13,2013,Air Niugini,3334
Mar-13,2013,Airlines PNG,284
Mar-13,2013,Qantas Airways,3774
Mar-13,2013,China Eastern Airlines,2358
Mar-13,2013,Jetstar,9118
Mar-13,2013,Jetstar,3600
Mar-13,2013,Jetstar,2520
Mar-13,2013,Jetstar,3240
Mar-13,2013,Jetstar,2880
Mar-13,2013,Jetstar,360
Mar-13,2013,Jetstar,2880
Mar-13,2013,Jetstar,2340
Mar-13,2013,Silk Air,2448
Mar-13,2013,Jetstar,3240
Mar-13,2013,Air New Zealand,2807
Mar-13,2013,Jetstar,4140
Mar-13,2013,Jetstar,720
Mar-13,2013,Virgin Australia,5580
Mar-13,2013,Air New Zealand,1485
Mar-13,2013,Jetstar,2340
Mar-13,2013,AirAsia X,8294
Mar-13,2013,Jetstar,3974
Mar-13,2013,Jetstar,2741
Mar-13,2013,Jetstar,720
Mar-13,2013,Scoot,9246
Mar-13,2013,Jetstar,9505
Mar-13,2013,Etihad Airways,8636
Mar-13,2013,Air New Zealand,19251
Mar-13,2013,Emirates,15066
Mar-13,2013,Jetstar,3420
Mar-13,2013,Jetstar,1440
Mar-13,2013,Qantas Airways,15624
Mar-13,2013,Virgin Australia,5580
Mar-13,2013,Royal Brunei Airlines,8835
Mar-13,2013,Jetstar,2748
Mar-13,2013,Jetstar,1219
Mar-13,2013,Thai Airways International,18703
Mar-13,2013,Air China,5198
Mar-13,2013,Jetstar,5496
Mar-13,2013,Sichuan Airlines,3185
Mar-13,2013,Air New Zealand,5111
Mar-13,2013,Jetstar,3960
Mar-13,2013,Virgin Australia,4680
Mar-13,2013,Garuda Indonesia,4977
Mar-13,2013,Jetstar,6722
Mar-13,2013,Virgin Australia,5280
Mar-13,2013,Qatar Airways,8029
Mar-13,2013,Emirates,15066
Mar-13,2013,Emirates,11130
Mar-13,2013,Emirates,10974
Mar-13,2013,Qantas Airways,483
Mar-13,2013,China Southern Airlines,15996
Mar-13,2013,Vietnam Airlines,8680
Mar-13,2013,Vietnam Airlines,8680
Mar-13,2013,Cathay Pacific Airways,7502
Mar-13,2013,Cathay Pacific Airways,15004
Mar-13,2013,Qantas Airways,9083
Mar-13,2013,Jetstar,303
Mar-13,2013,Jetstar,1212
Mar-13,2013,Jetstar,2741
Mar-13,2013,Garuda Indonesia,3143
Mar-13,2013,AirAsia X,11310
Mar-13,2013,Emirates,11130
Mar-13,2013,Malaysia Airlines,17360
Mar-13,2013,Qantas Airways,483
Mar-13,2013,Qantas Airways,14247
Mar-13,2013,Qantas Airways,14663
Mar-13,2013,United Airlines,10846
Mar-13,2013,Virgin Australia,4693
Mar-13,2013,Philippine Airlines,4862
Mar-13,2013,Fiji Airways,3782
Mar-13,2013,Virgin Australia,4860
Mar-13,2013,Air Vanuatu,170
Mar-13,2013,Air New Zealand,1469
Mar-13,2013,Jetstar,2520
Mar-13,2013,Korean Air,226
Mar-13,2013,Air China,5198
Mar-13,2013,China Eastern Airlines,7244
Mar-13,2013,Emirates,10974
Mar-13,2013,Jetstar,1440
Mar-13,2013,Jetstar,2340
Mar-13,2013,Jetstar,2741
Mar-13,2013,Jetstar,5496
Mar-13,2013,Qantas Airways,297
Mar-13,2013,Qantas Airways,14248
Mar-13,2013,Singapore Airlines,36150
Mar-13,2013,Air New Zealand,5766
Mar-13,2013,Qantas Airways,5178
Mar-13,2013,Air New Zealand,813
Mar-13,2013,Air New Zealand,9422
Mar-13,2013,Thai Airways International,8073
Mar-13,2013,China Southern Airlines,3976
Mar-13,2013,Garuda Indonesia,9558
Mar-13,2013,Indonesia AirAsia,16020
Mar-13,2013,Jetstar,7740
Mar-13,2013,Jetstar,3240
Mar-13,2013,Virgin Australia,6688
Mar-13,2013,Qatar Airways,9549
Mar-13,2013,Emirates,27939
Mar-13,2013,China Southern Airlines,3976
Mar-13,2013,Cathay Pacific Airways,10648
Mar-13,2013,Qantas Airways,3378
Mar-13,2013,Jetstar,180
Mar-13,2013,Jetstar,1440
Mar-13,2013,South African Airways,8152
Mar-13,2013,Malaysia Airlines,636
Mar-13,2013,AirAsia X,13572
Mar-13,2013,Malaysia Airlines,12645
Mar-13,2013,Air Mauritius,2475
Mar-13,2013,Virgin Australia,4048
Mar-13,2013,Jetstar,3240
Mar-13,2013,Jetstar,1440
Mar-13,2013,Jetstar Asia,5580
Mar-13,2013,Qantas Airways,15167
Mar-13,2013,Singapore Airlines,32171
Mar-13,2013,Tigerair,5580
Mar-13,2013,Etihad Airways,15306
Mar-13,2013,Virgin Australia,4693
Mar-13,2013,Virgin Samoa,2520
Mar-13,2013,Air New Zealand,31622
Mar-13,2013,China Airlines,5219
Mar-13,2013,Emirates,14580
Mar-13,2013,Jetstar,4860
Mar-13,2013,LATAM Airlines,5120
Mar-13,2013,Qantas Airways,25704
Mar-13,2013,Virgin Australia,3960
Mar-13,2013,Emirates,10974
Mar-13,2013,Jetstar,1219
Mar-13,2013,Qantas Airways,8587
Mar-13,2013,Thai Airways International,20250
Mar-13,2013,Air China,7088
Mar-13,2013,Air China,4068
Mar-13,2013,China Eastern Airlines,3731
Mar-13,2013,Aerolineas Argentinas,3458
Mar-13,2013,Air New Zealand,6744
Mar-13,2013,Emirates,10974
Mar-13,2013,Jetstar,4140
Mar-13,2013,Qantas Airways,5208
Mar-13,2013,Virgin Australia,2340
Mar-13,2013,Qantas Airways,11283
Mar-13,2013,Garuda Indonesia,6286
Mar-13,2013,Jetstar,6708
Mar-13,2013,Virgin Australia,5280
Mar-13,2013,Emirates,15066
Mar-13,2013,Emirates,10974
Mar-13,2013,Emirates,10974
Mar-13,2013,Qantas Airways,484
Mar-13,2013,Qantas Airways,10210
Mar-13,2013,China Southern Airlines,16802
Mar-13,2013,Vietnam Airlines,8624
Mar-13,2013,Vietnam Airlines,8624
Mar-13,2013,Cathay Pacific Airways,29402
Mar-13,2013,Qantas Airways,16637
Mar-13,2013,Qantas Airways,307
Mar-13,2013,Virgin Atlantic Airways,9548
Mar-13,2013,Hawaiian Airlines,9083
Mar-13,2013,Jetstar,1212
Mar-13,2013,Jetstar,5475
Mar-13,2013,Jetstar,2741
Mar-13,2013,Qantas Airways,3405
Mar-13,2013,Garuda Indonesia,4697
Mar-13,2013,Qantas Airways,4491
Mar-13,2013,Qantas Airways,11144
Mar-13,2013,AirAsia X,10933
Mar-13,2013,Malaysia Airlines,16842
Mar-13,2013,British Airways,10409
Mar-13,2013,Qantas Airways,484
Mar-13,2013,Qantas Airways,14211
Mar-13,2013,Virgin Atlantic Airways,9548
Mar-13,2013,Delta Air Lines,8339
Mar-13,2013,Qantas Airways,13710
Mar-13,2013,Qantas Airways,11494
Mar-13,2013,United Airlines,10846
Mar-13,2013,Virgin Australia,11191
Mar-13,2013,Philippine Airlines,5904
Mar-13,2013,Qantas Airways,940
Mar-13,2013,Qantas Airways,3799
Mar-13,2013,Qantas Airways,307
Mar-13,2013,Fiji Airways,12728
Mar-13,2013,Jetstar,3240
Mar-13,2013,Virgin Australia,6660
Mar-13,2013,China Eastern Airlines,3731
Mar-13,2013,Qantas Airways,11168
Mar-13,2013,Air Caledonie,3082
Mar-13,2013,Qantas Airways,2654
Mar-13,2013,Jetstar,2741
Mar-13,2013,Jetstar,2741
Mar-13,2013,Jetstar,3995
Mar-13,2013,Air Niugini,1350
Mar-13,2013,Air Vanuatu,4420
Mar-13,2013,Air New Zealand,2306
Mar-13,2013,Jetstar,1620
Mar-13,2013,Qantas Airways,2339
Mar-13,2013,Virgin Australia,1080
Mar-13,2013,Air New Zealand,1127
Mar-13,2013,Air New Zealand,1312
Mar-13,2013,United Airlines,10846
Mar-13,2013,LATAM Airlines,5120
Mar-13,2013,Qantas Airways,4730
Mar-13,2013,Asiana Airlines,9393
Mar-13,2013,Korean Air,8715
Mar-13,2013,Air China,4068
Mar-13,2013,China Eastern Airlines,11367
Mar-13,2013,Qantas Airways,7460
Mar-13,2013,British Airways,10409
Mar-13,2013,Qantas Airways,3564
Mar-13,2013,Qantas Airways,235
Mar-13,2013,Qantas Airways,10210
Mar-13,2013,Qantas Airways,14211
Mar-13,2013,Scoot,12462
Mar-13,2013,Singapore Airlines,42443
Mar-13,2013,China Airlines,5100
Mar-13,2013,Japan Airlines,7595
Mar-13,2013,Qantas Airways,11092
Mar-13,2013,Virgin Australia,1440
Mar-13,2013,Air Canada,8176
Mar-13,2013,Air Canada,270
Mar-13,2013,Air Canada,8176
Mar-13,2013,Air New Zealand,11021
Mar-13,2013,Qantas Airways,10351
Apr-13,2013,Air New Zealand,4564
Apr-13,2013,Virgin Australia,3696
Apr-13,2013,Emirates,10620
Apr-13,2013,Cathay Pacific Airways,7260
Apr-13,2013,Malaysia Airlines,8430
Apr-13,2013,Qantas Airways,1782
Apr-13,2013,Singapore Airlines,12255
Apr-13,2013,Etihad Airways,7860
Apr-13,2013,Virgin Samoa,720
Apr-13,2013,Air New Zealand,16611
Apr-13,2013,China Airlines,3991
Apr-13,2013,Emirates,10626
Apr-13,2013,Qantas Airways,9912
Apr-13,2013,Virgin Australia,9900
Apr-13,2013,Thai Airways International,10587
Apr-13,2013,Air New Zealand,4955
Apr-13,2013,Virgin Australia,5400
Apr-13,2013,Jetstar,3780
Apr-13,2013,Virgin Australia,6688
Apr-13,2013,Emirates,10620
Apr-13,2013,Emirates,10804
Apr-13,2013,Virgin Australia,3780
Apr-13,2013,Air Vanuatu,850
Apr-13,2013,China Southern Airlines,3924
Apr-13,2013,Cathay Pacific Airways,4114
Apr-13,2013,Cathay Pacific Airways,4114
Apr-13,2013,Cathay Pacific Airways,3146
Apr-13,2013,Qantas Airways,5049
Apr-13,2013,Solomon Airlines,2700
Apr-13,2013,Virgin Australia,1584
Apr-13,2013,Hawaiian Airlines,4403
Apr-13,2013,Malaysia Airlines,5880
Apr-13,2013,Qantas Airways,9043
Apr-13,2013,Virgin Australia,6137
Apr-13,2013,Qantas Airways,1188
Apr-13,2013,Fiji Airways,5630
Apr-13,2013,Virgin Australia,5388
Apr-13,2013,Nauru Airlines,1134
Apr-13,2013,Air Caledonie,1168
Apr-13,2013,Qantas Airways,672
Apr-13,2013,Air Niugini,9298
Apr-13,2013,Virgin Australia,3872
Apr-13,2013,Air Vanuatu,850
Apr-13,2013,Air Vanuatu,1360
Apr-13,2013,Virgin Australia,3240
Apr-13,2013,Virgin Australia,1620
Apr-13,2013,Korean Air,4607
Apr-13,2013,Emirates,10804
Apr-13,2013,Etihad Airways,7860
Apr-13,2013,Qantas Airways,10852
Apr-13,2013,Singapore Airlines,25650
Apr-13,2013,China Airlines,3991
Apr-13,2013,Eva Air,2016
Apr-13,2013,Virgin Australia,11520
Apr-13,2013,Air New Zealand,1953
Apr-13,2013,United Airlines,1147
Apr-13,2013,Cathay Pacific Airways,4114
Apr-13,2013,Cathay Pacific Airways,3146
Apr-13,2013,Jetstar,3030
Apr-13,2013,Jetstar,2128
